Laptop_Price,Laptop_Brand,Laptop_Colour,Laptop_Memory_GB,Laptop_Storage_GB,Laptop_Display_Size_in,Laptop_name,Laptop_Graphics,No_Of_Reviews,Rating_5,Processor_Company_Name,Storage_Type,Operating_System,Processor_Model
$445.99,Microsoft,Platinum,8,128,13.5,GSRF Surface,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - GSRF 5M8-00001/5M8-00022
$647.12,Lenovo,Black,16,500,14,Refurbished,No Graphics,6,4,Intel,SSD,Windows11, Core i7 - X1 Carbon
"$1,079.99",Microsoft,Black,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RBG-00026
$859.99,Microsoft,Blue,16,256,13.5,GSRF Surface,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - GSRF 7IP-00051/7IP-00124
"$1,007.99",Dell,Black,16,512,15.6,Refurbished,No Graphics,1,3,Intel,SSD,Windows11, Core i7 - GSRF I7586-7205BLK-PUS
"$1,349.99",Microsoft,Black,16,512,15,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF 5IM-00001
$345.99,Lenovo,Black,16,512,14,ThinkPad,No Graphics,20,4,Intel,SSD,Windows11, Core i5 - BB5-32877
"$1,999.99",Lenovo,Black,16,512,16.0,ThinkPad,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - 21DC003BUS
"$1,799.99",Razer,Pink,16,512,15.6,Refurbished,NVIDIA GeForce RTX 2060,2,5,Intel,SSD,Windows11, Core i7 - GSRF RZ09-03006EQ2-R3U1
$719.31,HP,Silver,32,2048,14,Refurbished,Intel UHD Graphics 620,0,0 Reviews,Intel,SSD,Windows11, 8th Gen - 840 G6
$599.99,HP,Silver,8,256,13.3,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF 13M-BD0063DX
"$1,187.99",HP,Silver,16,256,14,Refurbished,No Graphics,0,0 Reviews,No Info,SSD,Windows11,No Info - GSRF 14-EB0010NR
$799.99,MSI,Black,16,1024,15.6,Refurbished,No Graphics,0,0 Reviews,Intel,HDD,Windows11, Core i7 - GSRF GS63 STEALTH-010
"$1,475.99",Alienware,Silver,16,1024,17.3,Refurbished,No Graphics,0,0 Reviews,Intel,HDD,Windows11, Core i7 - GSRF AW17R4-7001SLV-PUS
$259.99,Lenovo,Gray,4,500,15.6,Refurbished,No Graphics,2,3,Intel,Hard Drive,Windows11, Celeron  - GSRF 81D1003TUS
$611.99,LG,White,8,256,13,No Model,No Graphics,0,0 Reviews,No Info,NVMe,Windows11,No Info - GSRF 13U70P-G.ARW5U1
$799.99,Dell,Gray,8,2048,15.6,Refurbished,No Graphics,3,3.7,Intel,Hard Drive,Windows11, Core i5 - GSRF I7573-5104GRY-PUS
"$2,519.99",Razer,White,32,1024,15.6,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF RZ09-03135EM3-R3U1
$651.99,HP,Silver,32,1024,14,Refurbished,Intel UHD Graphics 620,2,4.5,Intel,SSD,Windows11, 8th Gen - 840 G6
"$2,249.99",Microsoft,Black,32,1024,15,Refurbished,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 7 - GSRF VFP-00001
"$1,629.99",Microsoft,Black,16,1024,13.5,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF VGL-00001
$647.12,Dell,Black,32,1024,15.6,Precision,No Graphics,10,3.8,Intel,SSD,Windows11, 6th Gen - Precision 3520
"$1,599.99",Microsoft,Platinum,16,512,13.5,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF VGS-00001
$152.99,Thomson,White,4,64eMMC,10.1,Refurbished,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Atom  - GSRF WWNEO10A4WH64
$197.99,Thomson,Black,4,64eMMC,14.1,Refurbished,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Celeron  - GSRF WWNEO14C4BK64
$152.99,Thomson,Black,4,64eMMC,10.1,Refurbished,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Atom  - GSRF WWNEO10A4BK64
$197.99,Thomson,Pink,4,64eMMC,14.1,Refurbished,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Celeron  - GSRF WWNEO14C4PK64
"$1,439.99",Geek,SSD,16,256,13.4,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF RZ09-03571EM1-R3U1
$224.99,Thomson,Tungstene,4,64eMMC,14.1,Refurbished,No Graphics,0,0 Reviews,Intel,eMMC,Windows11, Celeron  - GSRF WWX14C4T64
"$1,223.99",ASUS,Gray,16,1024,15.6,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF Q546FD-BI7T14
"$1,529.99",LG,Black,16,1024,16,gram,No Graphics,0,0 Reviews,Intel,NVMe,Windows11, Evo Platform - GSRF 16Z90P-K.AAB8U1
"$1,241.99",HP,Black,8,256,15.6,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF V1P80UT
"$1,799.99",Razer,White,16,512,13.4,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF RZ09-03571EM2-R3U1
"$1,799.99",Razer,Black,16,512,13.3,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF RZ09-03272E82-R3U1
"$1,279.99",Microsoft,Sandstone,16,256,13.5,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF VEF-00064
"$1,599.99",Razer,Aluminum,16,512,13.3,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF RZ09-01964E32-R3U1
"$1,599.99",Razer,Black,16,512,12.5,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF RZ09-01962E52-R3U1
$583.99,HP,Silver,16,512,14,Refurbished,Intel UHD Graphics 620,0,0 Reviews,Intel,SSD,Windows11, 8th Gen - 840 G6
"$2,399.99",Microsoft,Platinum,32,1024,14,Refurbished,No Graphics,1,1,Intel,SSD,Windows11, Core i7 - GSRF SMV-00001
$119.99,Apple,Silver,8,256,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,1,5,Intel,Flash Storage,Mac OS, Core i5 - 3PL GSRF MMGG2LL/A
$129.99,Apple,Silver,4,500,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,HDD,Mac OS, Core i7 - GSRF MD103LL/A
$509.99,MacBook,Gray,8,256,13.3,MacBook Air,No Graphics,4869,4.9,Apple,SSD,Windows11,M1 chip - MGN63LL/A
$969.99,Geek,Gray,16,512,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,75,4.2,Apple,SSD,Windows11,Apple M1 Pro chip - GSRF MKGP3LL/A
"$1,179.99",Dell,Gray,16,512,15.6,Latitude,No Graphics,4,4.3,Intel,SSD,Windows11, Core i7 - TDKWD
$999.99,Geek,Gray,16,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,21,2.9,Apple,SSD,Windows11,Apple M1 Pro chip - GSRF MKGQ3LL/A
"$2,599.99",MSI,Blue,16,512,16,Stealth,No Graphics,2,3.5,Intel,SSD,Windows11, Core Ultra - STEALTH16A1036
"$1,109.99",Geek,Gray,16,1024,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,19,3.8,Apple,SSD,Windows11,Apple M1 Pro chip - GSRF MK193LL/A
$199.99,ASUS,Grey,4,64eMMC,17.3,Chromebook,No Graphics,343,4.6,Intel,eMMC,Windows11, Celeron N4500 - CX1700CK-CL464
$255.99,Samsung,Titan,4,64eMMC,15.6,Chromebook,No Graphics,301,4.6,Intel,eMMC,Windows11, Celeron  - XE350XBA-K02US
"$2,599.99",Alienware,Moon,16,2048,16,No Model,NVIDIA GeForce RTX 4070,0,0 Reviews,Intel,SSD,Windows11, Core Ultra - BBY-0NCW5FX
"$2,199.99",Apple,Aluminum,16,512,14,Refurbished,No Graphics,0,0 Reviews,No Info,SSD,Mac OS,No Info - TI-GSRF MC975LL/A
"$1,410.99",ASUS,Gray,16,1024,16,ROG Strix G16,NVIDIA GeForce RTX 4060,3,3.7,Intel,SSD,Windows11, Core i9 - G614JV-AS94
$269.99,Apple,Gray,8,128,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,49,3.4,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXQ2LL/A
"$1,499.99",ASUS,Gray,16,1024,16,ROG Strix G16,NVIDIA GeForce RTX 4050,2,5,Intel,SSD,Windows11, 13th Gen - G614JU-ES94
"$2,399.99",ASUS,Black,32,1024,14.5,Zenbook,No Graphics,10,4.3,Intel,SSD,Windows11, 13 Gen - UX8402VV-PS96T
$339.99,Apple,Silver,8,512,13.3,MacBook Pro,No Graphics,7,3.7,Intel,Flash Storage,Mac OS, Core i5 - A1502
"$1,299.99",ASUS,Gray,32,1024,15.6,Zenbook,No Graphics,1,1,AMD Ryzen,SSD,Windows11, 7 7735U - UM3504DA-DS76
$539.99,Apple,Gray,16,512,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,16,4.3,Intel,Flash Storage,Mac OS, Core i7 - GSRF MPTT2LL/A
"$1,499.99",Microsoft,Platinum,32,2048,14.4,GSRF Surface,NVIDIA GeForce RTX 3050,1,5,Intel,SSD,Windows11, Core i7 - GSRF AI2-00001
$279.99,Apple,Silver,8,128,13.3,MacBook Pro,No Graphics,15,4.5,Intel,Flash Storage,Mac OS, Core i5 - A1502
"$1,299.00",Apple,Silver,8,256,13.3,MacBook Pro,No Graphics,3164,4.9,Apple,SSD,Mac OS,M2 chip - MNEP3LL/A
"$1,799.99",Apple,Silver,16,512,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,3,5,Apple,SSD,Mac OS,M2 Pro - GSRF MNWC3LL/A
$799.99,Microsoft,Platinum,8,512,13.5,GSRF Surface,No Graphics,2,3,Intel,SSD,Windows11, Evo Platform - GSRF R1S-00001
$799.99,Microsoft,Sage,8,512,13.5,GSRF Surface,No Graphics,2,3,Intel,SSD,Windows11, Evo Platform - GSRF R1S-00051
$799.99,Microsoft,Sandstone,8,512,13.5,GSRF Surface,No Graphics,2,3,Intel,SSD,Windows11, Evo Platform - GSRF R1S-00062
$799.99,Microsoft,Black,8,512,13.5,GSRF Surface,No Graphics,2,3,Intel,SSD,Windows11, Evo Platform - GSRF R1S-00026
"$1,499.00",Apple,Silver,8,512,13.3,MacBook Pro,No Graphics,1364,4.9,Apple,SSD,Mac OS,M2 chip - MNEQ3LL/A
"$1,799.99",Apple,Gray,16,1024,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,4,3,Apple,SSD,Mac OS,M2 Pro - GSRF MNW93LL/A
$779.99,Microsoft,Black,8,256,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF DAG-00114
"$1,099.99",Microsoft,Platinum,16,512,14.4,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF 9WI-00001
$639.99,Microsoft,Platinum,8,128,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF KSR-00001
"$1,359.99",Microsoft,Black,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF VGS-00022
"$2,510.99",Apple,Silver,32,1024,14,Geek Squad Certified Refurbished MacBook Pro,No Graphics,1,1,Apple,SSD,Mac OS,M2 Max - GSRF MPHK3LL/A
"$1,519.99",Microsoft,Black,32,1024,15,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RKL-00001
"$1,039.99",Microsoft,Platinum,16,512,15,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RIP-00001
"$1,059.99",Microsoft,Black,16,512,15,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RIP-00026
$899.99,Microsoft,Black,8,512,15,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RFB-00026
"$1,499.99",MSI,Gray,32,1024,13.3,Prestige,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i7 - PRE13EVO13050
$719.99,Microsoft,Sandstone,16,256,13.5,GSRF Surface,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - GSRF 7IP-00062/7IP-00135
"$1,099.99",Microsoft,Platinum,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RBG-00001
"$1,099.99",Microsoft,Sage,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RBG-00051
$999.99,Microsoft,Sandstone,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Evo Platform - GSRF RBG-00062
$719.99,Microsoft,Black,16,256,13.5,GSRF Surface,No Graphics,0,0 Reviews,AMD Ryzen,SSD,Windows11, 5 - GSRF 7IP-00026/7IP-00099
"$1,679.99",Microsoft,Platinum,32,1024,14.4,GSRF Surface,NVIDIA GeForce RTX 3050,0,0 Reviews,Intel,SSD,Windows11, Core i7 - GSRF ABY-00001
"$1,099.99",Geek,Silver,8,512,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,31,4,Apple,SSD,Windows11,M1 chip - GSRF MYDC2LL/A
"$1,099.99",Geek,Silver,8,512,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,31,4,Apple,SSD,Windows11,M1 chip - GSRF MYDC2LL/A
"$1,099.99",Geek,Gray,8,256,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,116,4.4,Apple,SSD,Windows11,M1 chip - GSRF MYD82LL/A
$999.99,Geek,Gray,8,256,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,8,4.4,Apple,SSD,Windows11,M2 chip - GSRF MNEH3LL/A
"$1,349.99",Apple,Midnight,16,1024,15,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 chip - GSRF Z18U0LL/A
"$1,259.99",Apple,Midnight,16,512,15,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 chip - GSRF Z18U2LL/A
$529.99,Microsoft,Platinum,4,128,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core m3 - GSRF DAP-00001
"$1,199.99",Microsoft,Blue,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF 5AI-00047
"$1,199.99",Microsoft,Metal,16,512,13.5,GSRF Surface,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - GSRF 5AI-00001
"$1,499.99",Apple,Gray,16,1024,15,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Apple,SSD,Mac OS,M2 chip - TI-GSRF MQTK3LL/A
"$1,499.99",Apple,Silver,32,512,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF 13860036
$189.99,Apple,Silver,8,256,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SDD,Mac OS, Core i5 - GSRF ME865LL/A
$149.99,Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,1,5,Intel,Flash Storage,Mac OS, Core i5 - 3PL GSRF MMGF2LL/A
$179.99,Apple,Silver,4,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,1,5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MD760LL/B
$499.99,Apple,Silver,8,512,12,No Model,No Graphics,2,5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MNYJ2LL/A
$379.99,Apple,Silver,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,15,4.1,Intel,SSD,Mac OS, Core i5 - GSRF MR9V2LL/A
$409.99,Apple,Storage,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,15,3.9,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXW2LL/A
$369.99,Apple,Gray,8,128,13,MacBook Pro,No Graphics,28,3.7,Intel,SSD,Mac OS, Core i5 - MPXQ2LL/A
$299.99,Apple,Silver,8,256,13.3,MacBook Pro,No Graphics,19,3.9,Intel,Flash Storage,Mac OS, Core i5 - A1502
$399.99,Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,58,4.3,Intel,Flash Storage,Mac OS, Core i5 - GSRF MREA2LL/A
$399.99,Apple,Gray,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,21,4.1,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXV2LL/A
$809.99,Apple,Silver,4,64,11.6,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - GSRF MD223LL/A
"$1,439.99",Apple,Aluminium,4,250,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,HDD,Mac OS, Core 2 - GSRF MC118LL/A
$369.99,Apple,Silver,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,62,3.5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXU2LL/A
$349.99,Apple,Gold,8,256,12,Geek Squad Certified Refurbished Macbook®,No Graphics,5,3.2,Intel,Flash Storage,Mac OS, Core M3 - GSRF MNYK2LL/A
"$1,453.99",Geek,Gray,16,1024,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Windows11,M2 chip - GSRF Z16S0LL/A
"$1,300.99",Geek,Gray,16,512,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Apple,SSD,Windows11,M2 chip - GSRF Z16S4LL/A
$209.99,Apple,Silver,4,512,11.6,MacBook Air,No Graphics,34,3.7,Intel,SSD,Mac OS, Core i5 - A1465
$259.99,Apple,Silver,8,128,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,49,3.4,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXR2LL/A
$269.99,Samsung,Red,8,128eMMC,13.3,Refurbished,No Graphics,8,4.9,Intel,eMMC,Windows11, Core i3 - GSRF XE530QDA-KA1US
"$1,519.99",Apple,Silver,16,512,14-Inch,MacBook Pro,No Graphics,1,5,Apple,SSD,Mac OS,M2 Pro - MPHH3LL/A
$989.99,Apple,Silver,4,256,11.6,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - GSRF MJVP2LL/A
$699.99,Apple,Gold,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,58,4.3,Intel,Flash Storage,Mac OS, Core i5 - TI-GSRF MREE2LL/A
$699.99,Apple,Gray,16,512,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,1,1,Intel,SSD,Mac OS, Core i7 - GSRF Z0UK9LL/A
$389.99,Apple,Gray,8,256,13.3,MacBook Pro,No Graphics,23,3.6,Intel,SSD,Mac OS, Core i5 - MLL42LL/A
"$1,349.99",Apple,Silver,8,750,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,HDD,Mac OS, Core i7 - GSRF MD102LL/A
"$1,304.99",Apple,Silver,8,256,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SDD,Mac OS, Core i5 - GSRF ME662LL/A
$449.99,Apple,Gray,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,21,4.1,Intel,Flash Storage,Mac OS, Core i5 - TI-GSRF MPXT2LL/A
$899.99,Apple,Silver,4,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - GSRF MD231LL/A
$719.99,Apple,Silver,4,128,11.6,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - GSRF MD711LL/A
"$1,999.99",Apple,Silver,16,512,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i9 - GSRF MV932LL/A
"$2,399.99",Apple,Gray,16,512,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,16,4.3,Intel,Flash Storage,Mac OS, Core i7 - GSRF MPTT2LL/A
"$2,799.99",Apple,Gray,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,14,4.7,Intel,SSD,Mac OS, Core i5 - GSPR MV962LL/A
"$1,799.99",Apple,Silver,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,21,4.1,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXX2LL/A
$269.99,Apple,Gray,16,256,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,9,2.3,Intel,Flash Storage,Mac OS, Core i7 - GSRF MPTR2LL/A
"$1,999.99",Apple,Silver,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,15,4.1,Intel,SSD,Mac OS, Core i5 - GSRF MR9V2LL/A
$999.00,Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,95,3.9,Intel,Flash Storage,Mac OS, Core i5 - GSRF MQD32LL/A
$999.00,Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,95,3.9,Intel,Flash Storage,Mac OS, Core i5 - GSRF MQD32LL/A
"$1,349.99",Apple,Silver,4,750,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,No Info,Hard Drive,Mac OS,No Info - GSRF MD314LL/A
"$1,299.99",Apple,Gray,8,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,58,4.3,Intel,Flash Storage,Mac OS, Core i5 - GSRF MRE82LL/A
$519.99,Apple,Gray,8,256,13.3,MacBook Pro,No Graphics,1,4,Intel,SSD,Mac OS, Core i5 - 5V962LL/A
"$1,299.99",Apple,Gray,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,15,3.9,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXW2LL/A
"$1,499.99",Apple,Silver,8,128,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,49,3.4,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXR2LL/A
$599.99,Apple,SSD,8,256,13.3,Refurbished,No Graphics,0,0 Reviews,No Info,SSD,Mac OS,No Info - GSRF Z0YJ00029
"$1,069.99",Apple,Gray,32,512,16,MacBook Pro,No Graphics,4,2.8,Intel,SSD,Mac OS, 9th Gen - A2141
$359.99,Apple,Gray,8,512,12,Geek Squad Certified Refurbished Macbook®,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core M5 - 3PL GSRF MLH82LL/A
$179.99,Apple,Silver,8,128,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - 3PL GSRF MF839LL/A
$189.99,Apple,Silver,8,256,13.3,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - 3PL GSRF MF840LL/A
$299.99,Apple,Gray,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - 3PL GSRF MLL42LL/A
$169.99,Apple,Silver,4,128,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - 3PL GSRF MJVE2LL/A
$239.99,Apple,Silver,4,500,13.3,Refurbished MacBook®,No Graphics,0,0 Reviews,Intel,Hard Drive,Mac OS, Core i5 - GSRF MD101LL/A
$149.99,Apple,Silver,4,256,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i5 - GSRF MD761LL/B
"$1,499.99",Apple,Silver,32,1024,16,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i9 - GSRF 13860093
"$1,199.99",Apple,Silver,16,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF 13687690
$669.99,Apple,Gray,16,256,15,MacBook Pro,No Graphics,5,3.6,Intel,SSD,Mac OS, 8th Gen - MR932LL/A
"$1,499.99",Apple,Silver,8,128,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,49,3.4,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXR2LL/A
$429.99,Apple,Silver,8,256,12,No Model,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core M3 - GSRF MNYH2LL/A
"$1,199.99",Apple,Gray,16,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF 13687677
"$1,999.99",Apple,Aluminum,4,500,15.4,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,Hard Drive,Mac OS, Core i7 - GCRF MC721LL/A
$299.99,Apple,Gray,8,256,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,62,3.5,Intel,Flash Storage,Mac OS, Core i5 - GSRF MPXT2LL/A
"$2,399.99",Apple,Gray,16,256,15,Geek Squad Certified Refurbished MacBook Pro,No Graphics,9,2.3,Intel,Flash Storage,Mac OS, Core i7 - GSRF MPTR2LL/A
"$3,361.99",Apple,Gray,32,1024,15,GSRF MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i9 - GSRF MUQH2LL/A
$399.99,Apple,Gray,8,128,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,2,1.5,Intel,Flash Storage,Mac OS, Core i5 - TI-GSRF MPXQ2LL/A
$949.99,Apple,Silver,8,512,13,Geek Squad Certified Refurbished MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i5 - GSRF MXK72LL/A
$279.99,Dell,Black,8,256,14,Latitude,No Graphics,0,0 Reviews,Intel,SSD,Windows11, Core i5 - E5450-1557
"$2,609.99",Apple,Silver,16,1024,13,GSRF MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MQ012LL/A
$959.99,Apple,Gray,16,1024,15,Refurbished,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MPTW2LL/A
$489.99,Apple,Gray,8,256,13.3,MacBook Air,No Graphics,3,5,Intel,SSD,Mac OS, Core i3 - MWTJ2LL/A
"$2,969.99",Apple,Silver,16,1024,15,GSRF MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MPTX2LL/A
"$1,499.99",Apple,Silver,4,256,13.3,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - TI-GSRF MD232LL/A
$949.99,Apple,Silver,4,128,11.6,Geek Squad Certified Refurbished MacBook Air,No Graphics,0,0 Reviews,No Info,Flash Storage,Mac OS,No Info - TI-GSRF MD224LL/A
"$1,799.99",Apple,Silver,16,512,13.3,Refurbished,No Graphics,0,0 Reviews,Intel,Flash Storage,Mac OS, Core i7 - 3PL GSRF MF843LL/A
"$2,609.99",Apple,Gray,16,1024,13,GSRF MacBook Pro,No Graphics,0,0 Reviews,Intel,SSD,Mac OS, Core i7 - GSRF MQ002LL/A
